 ,Id,Location,Area,Region,Number_of_Rooms,House_Type,House_Price,isSold,Sold_Date,Distance_from_City_inMiles,Seller,PostalCode,Number_of_Bedrooms,Number_of_Bathrooms,Number_of_CarParkings,_of_Land_inMeters,Height_of_Building_inMeters,Year_Built,Lattitude,Longtitude
6569,10189,28,9,3,3,duplex,1042000,1,27-05-2017,10.1,19,27,3,2,2,0,122,2008,-37.89622,145.06032
6570,8334,86,1,1,3,other,2060000,0,13-05-2017,2.6,9,72,3,2,1,181,,,-37.8161,145.0037
6571,2850,48,7,3,1,duplex,420000,0,27-11-2016,9.2,3,43,1,1,1,805,,2011,-37.8592,145.0484
6572,2615,45,1,1,2,other,1325000,1,28-08-2016,3.5,6,31,2,1,0,160,,,-37.783,144.9866
6573,9072,152,10,4,4,other,1032000,1,03-06-2017,14.7,12,101,4,2,2,599,120,1960,-37.848,145.14165
6574,3262,55,15,4,2,other,510000,0,25-02-2017,10.5,12,48,2,1,2,244,,,-37.7421,145.0491
6575,12757,266,20,2,3,other,840000,1,16-09-2017,14.5,12,172,3,2,2,725,225,1970,-37.72465,144.8359
6576,1138,19,12,3,2,townhouse,1037000,1,25-02-2017,11.2,21,18,2,1,2,125,2,2009,-37.9078,145.0051
6577,7693,26,7,3,3,townhouse,1775000,0,13-05-2017,9,3,25,3,2,2,410,,,-37.8178,145.0649
6578,6478,104,16,1,3,townhouse,1130000,0,18-06-2016,1.9,124,82,3,2,2,116,,2002,-37.8102,144.9515
6579,3281,56,15,4,3,other,330000,1,04-06-2016,9.4,12,48,3,1,1,468,,,-37.7357,145.0413
6580,3757,65,11,2,3,other,746000,1,22-08-2016,9.2,32,56,3,1,1,314,,1950,-37.7877,144.8772
6581,8556,2,2,2,3,other,985000,1,29-04-2017,13.5,16,2,3,1,1,841,,,-37.7251,144.8785
6582,6993,119,7,3,5,other,3210000,1,18-03-2017,7.5,3,91,5,3,4,1011,,1905,-37.8165,145.0505
6583,2716,47,11,2,2,other,835000,0,22-08-2016,6.4,33,42,2,1,1,222,109,1920,-37.7962,144.8844
6584,10458,81,13,1,3,other,876000,1,27-05-2017,8.5,2,67,3,1,2,525,146,1960,-37.72803,144.94624
6585,11752,74,5,2,3,other,1100000,0,22-07-2017,6.2,36,62,3,2,3,449,154.3,1940,-37.84769,144.87667
6586,2851,48,7,3,4,other,1920000,1,27-11-2016,9.2,9,43,4,2,2,706,,,-37.8573,145.0904
6587,5157,85,4,1,3,other,1120000,1,18-03-2017,11.2,2,71,3,1,2,744,,,-37.7285,144.9961
6588,12551,67,20,3,4,other,2525000,1,09-09-2017,8.4,3,57,4,2,2,576,,,-37.87427,145.05014
6589,8510,105,5,2,3,other,1290000,1,08-04-2017,8,22,83,3,1,0,273,,,-37.8651,144.8986
6590,12463,27,20,1,2,other,1065000,1,09-09-2017,3.5,2,26,2,1,,4025,,,-37.78791,144.96938
6591,5560,89,3,3,3,duplex,1550000,0,18-06-2016,2.1,9,73,3,4,2,0,230,,-37.8337,144.966
6592,3437,60,2,2,3,townhouse,480000,1,03-12-2016,12.8,2,52,3,2,1,184,,2012,-37.7424,144.8639
6593,13575,249,20,5,4,other,1245000,1,26-08-2017,16.7,12,157,4,2,2,652,,1981,-37.90562,145.16761
6594,4552,79,8,5,2,other,580000,0,12-06-2016,14.7,21,65,2,1,2,428,,,-37.9249,145.0943
6595,7619,112,13,1,4,other,1310000,1,08-04-2017,4.5,3,86,4,1,2,449,159,1930,-37.7671,144.9762
6596,3445,60,2,2,3,other,725000,1,04-06-2016,12.8,2,52,3,1,1,657,,1965,-37.7411,144.8638
6597,161,5,5,2,4,other,845000,1,11-02-2017,13.8,19,5,4,1,2,745,130,1950,-37.8658,144.8155
6598,13455,58,20,4,4,other,1200000,0,26-08-2017,7.8,12,50,4,2,2,585,,1950,-37.75722,145.044
6599,8640,61,16,1,2,other,903000,1,22-04-2017,4.2,14,41,2,1,0,184,,,-37.7964,144.9339
6600,9431,16,9,3,3,other,1525000,0,17-06-2017,13.8,21,15,3,1,3,581,128,1940,-37.9178,145.05414
6601,4623,81,13,1,2,townhouse,530000,0,08-10-2016,9.9,19,67,2,1,1,156,98,2004,-37.7311,144.9395
6602,6141,98,7,3,5,other,1650000,0,12-06-2016,11.2,19,59,5,5,2,693,,1930,-37.8339,145.0937
6603,8081,69,16,1,1,duplex,333000,0,08-04-2017,2.8,1,58,1,1,0,0,41,2010,-37.8122,144.9582
6604,10557,249,8,5,4,other,1200000,0,27-05-2017,16.7,203,157,4,3,3,858,,,-37.91874,145.19157
6605,11352,41,2,2,2,duplex,420000,1,15-07-2017,7.5,2,38,2,1,1,0,,,-37.74444,144.92084
6606,9955,188,27,1,4,other,625000,1,24-06-2017,17.9,43,127,4,2,2,628,,,-37.67647,145.06452
6607,3602,62,7,3,5,other,2850000,1,10-09-2016,5.6,22,53,5,2,2,815,,,-37.8118,145.035
6608,9480,32,8,3,3,other,740000,0,17-06-2017,11.7,28,30,3,1,1,280,,2000,-37.88486,145.10203
6609,7902,49,13,1,3,other,690000,0,13-05-2017,13,81,44,3,1,2,650,,,-37.699,144.9421
6610,3364,58,15,4,3,other,1340000,1,07-05-2016,7.9,27,50,2,1,1,571,,,-37.7614,145.0433
6611,2172,37,14,4,4,other,1460800,0,19-11-2016,13.9,3,34,4,3,2,654,305,1970,-37.7856,145.1088
6612,2368,41,2,2,2,duplex,521000,1,10-09-2016,8,2,38,2,1,1,0,,1970,-37.7504,144.9051
6613,13196,52,20,3,4,townhouse,2000000,0,23-09-2017,13.8,21,46,4,3,2,360,275,2010,-37.937,145.01169
6614,5326,86,1,1,2,townhouse,930000,1,14-05-2016,2.6,3,72,2,1,1,97,85,2004,-37.814,145.002
6615,11091,62,7,3,3,townhouse,1007000,1,12-08-2017,5.4,2,53,3,2,1,0,114,1977,-37.80495,145.04949
6616,9698,85,4,1,4,other,930000,1,17-06-2017,12,29,71,4,1,5,700,,,-37.7115,145.02413
6617,5759,92,5,2,4,other,1161000,1,25-02-2017,7.7,36,62,4,2,5,742,236,2000,-37.8248,144.8707
6618,8407,94,2,2,5,other,1150000,0,20-05-2017,9.7,10,39,5,2,2,702,,,-37.7253,144.9146
6619,10053,206,18,2,3,other,600000,0,24-06-2017,14,38,51,3,1,3,565,,,-37.76454,144.80611
6620,2310,40,3,3,2,duplex,500000,0,22-05-2016,7.7,118,37,2,1,1,0,63,1970,-37.8761,144.9821
6621,2537,44,1,1,1,duplex,597000,1,18-06-2016,1.6,85,40,1,1,1,0,,2000,-37.7941,144.9802
6622,11576,8,2,2,3,other,1310000,1,22-07-2017,4.3,10,8,3,1,2,523,,,-37.77255,144.91213
6623,5108,85,4,1,1,duplex,350000,0,12-11-2016,11.2,18,71,1,1,2,96,45,2009,-37.7175,145.0081
6624,8625,50,13,2,4,other,970000,1,29-04-2017,13.6,2,45,4,2,3,737,265,2010,-37.7088,144.8938
6625,9586,120,15,4,4,other,1230000,1,17-06-2017,8.9,2,35,4,1,2,630,237,1950,-37.74863,145.07202
6626,5421,86,1,1,2,duplex,760000,1,27-11-2016,2.6,1,72,2,1,1,0,,,-37.833,144.997
6627,5186,85,4,1,2,duplex,335000,1,22-08-2016,11.2,29,71,2,1,1,0,54,2012,-37.7112,144.9989
6628,12600,201,20,3,4,other,2700000,1,09-09-2017,15.2,19,137,4,2,1,722,318,1890,-37.94804,145.00756
6629,7079,122,19,1,2,duplex,280000,0,16-04-2016,14.5,47,92,2,1,1,197,,,-37.6859,144.9164
6630,10961,30,9,3,4,other,1925000,0,12-08-2017,7.8,9,29,4,2,2,494,176,1900,-37.87206,145.03512
6631,7702,28,9,3,4,townhouse,1201000,1,06-05-2017,11.4,43,27,4,2,2,273,,2000,-37.8898,145.0632
6632,12413,214,20,2,3,other,782000,1,03-09-2017,12.9,127,45,3,2,6,650,,,-37.6966,144.87746
6633,9746,245,14,4,4,other,2000000,1,17-06-2017,15.5,12,165,4,2,2,457,585,,-37.76951,145.16182
6634,12921,112,20,1,1,duplex,320000,1,19-08-2017,4,3,86,1,1,1,682,34,1980,-37.7734,144.97686
6635,2429,41,2,2,3,townhouse,750000,0,18-06-2016,8,10,38,3,1,1,253,145,1997,-37.7397,144.898
6636,6178,98,7,3,2,duplex,520000,1,27-06-2016,11.2,46,59,2,1,1,0,,,-37.8138,145.0879
6637,2298,40,3,3,2,duplex,560000,0,16-04-2016,7.7,3,37,2,1,0,0,70,1930,-37.8751,144.987
6638,5185,85,4,1,2,duplex,300000,0,22-08-2016,11.2,29,71,2,1,1,0,55,2014,-37.7112,144.9989
6639,5151,85,4,1,3,other,539000,1,16-07-2016,11.2,2,71,3,1,1,474,114,1960,-37.7086,144.9919
6640,8487,127,11,2,2,other,470000,0,06-05-2017,8.2,4,56,2,1,1,0,77,1975,-37.8088,144.8715
6641,11770,83,6,3,2,duplex,570000,0,22-07-2017,4.6,3,69,2,2,1,0,,,-37.85973,145.00925
6642,11946,293,17,5,5,other,976000,1,29-07-2017,17.5,46,168,5,3,2,537,,,-37.93759,145.10028
6643,9712,198,22,4,4,other,1175000,1,17-06-2017,21.3,12,134,4,2,1,842,135,1960,-37.81109,145.25738
6644,10439,77,4,1,3,other,1512000,1,27-05-2017,5.3,3,64,3,1,0,326,125,1905,-37.77664,144.99902
6645,10837,97,18,2,3,other,551000,1,08-07-2017,10.5,12,77,3,1,2,613,105,1974,-37.80046,144.82676
6646,1119,19,12,3,3,townhouse,1427000,1,18-03-2017,11.2,9,18,3,2,1,313,,,-37.9206,145
6647,3164,54,7,3,2,duplex,517000,1,14-05-2016,4.6,3,47,2,1,1,0,,,-37.8261,145.0254
6648,8858,183,18,2,3,other,530000,0,01-07-2017,14,81,51,3,1,1,532,112,1975,-37.731,144.77387
6649,9440,225,10,4,4,other,1280000,0,17-06-2017,13.4,41,151,4,2,1,797,164,1960,-37.80755,145.1638
6650,11055,54,7,3,3,other,1425000,0,12-08-2017,5.3,3,47,3,1,1,333,108,1930,-37.82737,145.02971
6651,7046,120,15,4,5,other,1401000,1,19-11-2016,10.6,2,35,5,2,2,580,222,1940,-37.7539,145.0577
6652,1793,28,9,3,2,duplex,435000,1,28-05-2016,11.4,44,27,2,1,1,0,60,1980,-37.8986,145.0567
6653,5399,86,1,1,3,other,1651000,1,24-09-2016,2.6,3,72,3,2,1,192,111,1900,-37.8212,144.9985
6654,12391,85,20,1,4,other,900000,0,03-09-2017,12,59,71,4,1,4,646,119,1950,-37.72328,145.01862
6655,4016,70,3,3,2,duplex,700000,0,16-04-2016,4.1,4,3,2,1,1,0,67,1970,-37.8556,144.9669
6656,9732,206,18,2,3,other,630000,1,17-06-2017,14,43,51,3,1,2,524,,,-37.75098,144.80331
6657,10816,204,27,1,3,townhouse,420000,1,08-07-2017,20.5,18,139,3,2,2,155,101,2011,-37.63478,145.08486
6658,2642,46,2,1,1,duplex,345000,0,18-06-2016,4.4,2,41,1,1,1,0,46,1970,-37.7826,144.9311
6659,7094,123,4,1,3,other,690000,1,27-11-2016,12.4,12,93,3,1,2,556,,,-37.7174,145.0361
6660,2102,36,1,1,1,duplex,366000,1,16-07-2016,1.6,46,33,1,1,1,0,44,1970,-37.796,144.9911
6661,3874,67,6,3,3,townhouse,1370000,1,22-08-2016,11.2,102,57,3,2,2,323,204,,-37.8704,145.0411
6662,267,7,6,3,2,duplex,872000,1,25-02-2017,6.3,3,7,2,1,1,1194,,1953,-37.8604,145.0147
6663,11138,74,5,2,2,duplex,600000,1,12-08-2017,6.2,22,62,2,1,1,163,,1990,-37.84608,144.86525
6664,7167,126,9,3,2,other,1960000,1,03-12-2016,11.8,44,14,2,1,1,719,,,-37.9071,145.046
6665,13537,243,20,1,4,other,465000,1,26-08-2017,20.6,43,103,4,2,1,417,,1999,-37.62273,144.92567
6666,4244,74,5,2,2,duplex,485000,0,16-07-2016,8.4,36,62,2,1,1,0,63,2006,-37.8413,144.8741
6667,8073,67,6,3,4,townhouse,1510000,1,20-05-2017,11.2,3,57,4,3,2,274,225.98,,-37.873,145.0664
6668,5907,94,2,2,5,other,1485000,1,18-06-2016,9.7,14,39,5,2,4,502,365,2012,-37.7317,144.9177
6669,3768,65,11,2,3,other,865000,0,28-08-2016,9.2,33,56,3,1,3,381,121,1940,-37.7874,144.8763
6670,11621,28,9,3,2,other,1630000,1,22-07-2017,10.1,46,27,2,1,1,618,,,-37.89347,145.04772
6671,194,6,5,2,3,other,588000,1,07-05-2016,11.1,36,6,3,1,1,328,118,1970,-37.838,144.8555
6672,2377,41,2,2,3,other,1240000,1,11-03-2017,8,51,38,3,1,1,503,,,-37.7456,144.9059
6673,7225,127,11,2,4,other,710000,0,04-03-2017,8.2,31,56,4,1,1,255,131,1920,-37.7906,144.8687
6674,7622,112,13,1,2,other,1015000,1,13-05-2017,4.5,2,86,2,1,0,137,67,1890,-37.7738,144.9733
6675,12796,192,20,4,4,other,1480000,1,16-09-2017,14.2,3,131,4,2,2,695,160,1970,-37.86127,145.14271
6676,7760,34,13,1,2,duplex,590000,1,20-05-2017,7.8,2,32,2,1,1,79,,,-37.746,144.9768
6677,5722,91,16,3,2,duplex,650000,0,06-08-2016,1.2,9,75,2,2,1,0,110,2000,-37.8273,144.9556
6678,11594,15,9,3,3,other,1610000,1,22-07-2017,11.4,21,14,3,2,2,672,,,-37.92768,145.04268
6679,978,17,10,4,3,other,948000,1,12-11-2016,13.1,43,16,3,1,2,384,108,1950,-37.8167,145.1373
6680,1705,28,9,3,2,duplex,510000,1,04-03-2017,11.4,9,27,2,1,1,0,69,1970,-37.8912,145.0644
6681,13490,70,20,3,3,other,2090000,1,26-08-2017,3,25,3,3,1,0,199,113,1900,-37.84804,144.96066
6682,2348,41,2,2,4,other,900000,0,04-03-2017,8,2,38,4,2,1,288,210,1980,-37.7562,144.9286
6683,7559,19,12,3,3,townhouse,2100000,1,08-04-2017,11.2,21,18,3,2,4,0,145,1970,-37.928,145.0002
6684,3611,62,7,3,4,other,2315000,1,11-03-2017,5.6,9,53,4,2,0,364,183,1900,-37.8125,145.043
6685,3628,62,7,3,2,townhouse,672000,1,17-09-2016,5.6,2,53,2,1,1,0,,1980,-37.8094,145.0446
6686,8164,77,4,1,2,other,995000,0,08-04-2017,5.5,54,64,2,1,2,228,110,2004,-37.7634,144.9985
6687,6197,99,14,4,5,other,1050000,0,04-03-2017,13.8,12,78,5,3,2,728,,,-37.7601,145.1229
6688,12762,62,20,3,5,other,5065000,0,16-09-2017,5.4,22,53,5,4,2,892,,1917,-37.8142,145.05973
6689,11430,237,24,8,3,other,336000,1,15-07-2017,29.8,19,159,3,1,1,580,116,1975,-37.70153,144.57243
6690,1369,21,13,1,3,townhouse,705000,0,27-06-2016,5.2,2,20,2,1,1,55,111,2012,-37.7611,144.9622
6691,6057,97,18,2,3,townhouse,450000,0,04-06-2016,13.5,80,77,3,3,1,344,178,2004,-37.7967,144.8083
6692,4869,83,6,3,3,other,1720000,1,28-05-2016,4.5,3,69,3,2,1,272,163,1900,-37.8553,145.007
6693,12837,87,20,4,4,other,1775000,1,16-09-2017,8.9,27,35,4,2,2,1240,,,-37.74085,145.07055
6694,7133,125,9,3,3,other,1355000,1,12-11-2016,12.1,43,27,3,1,6,612,,,-37.8996,145.0716
6695,3691,63,7,3,5,other,1950000,0,04-06-2016,7.5,19,54,5,2,3,711,253,1940,-37.7923,145.0528
6696,6563,107,3,3,2,duplex,580000,0,03-09-2016,5.1,3,69,2,2,1,0,78,2012,-37.8558,144.9903
6697,12031,54,7,3,3,other,1460000,1,29-07-2017,5.3,2,47,3,1,1,259,,,-37.81628,145.02125
6698,2478,42,2,2,2,duplex,393000,1,06-08-2016,9.4,10,39,2,1,1,999,,1970,-37.7396,144.902
6699,2811,48,7,3,3,other,1825000,1,17-09-2016,9.2,45,43,3,1,2,652,,,-37.8552,145.0785
6700,9561,49,13,1,3,other,780000,1,17-06-2017,11.2,52,44,3,1,2,697,131.27,1960,-37.69795,144.94285
6701,9014,9,7,3,2,other,1880000,0,03-06-2017,10.2,21,9,2,2,2,627,,,-37.86236,145.08787
6702,8800,41,2,2,3,other,1325000,1,01-07-2017,7.5,16,38,3,2,2,441,,,-37.74664,144.92285
6703,474,11,2,2,3,other,730000,1,25-02-2017,10.5,33,10,3,2,2,705,,,-37.766,144.8596
6704,8028,62,7,3,5,other,3800000,0,06-05-2017,5.6,3,53,5,5,3,609,424,1970,-37.8064,145.0451
6705,3619,62,7,3,3,other,1905000,1,14-05-2016,5.6,102,53,4,2,2,591,190,1910,-37.812,145.0268
6706,6787,112,13,1,2,duplex,590000,0,17-09-2016,4.5,5,86,2,2,1,0,71,2014,-37.7753,144.9725
6707,12294,41,20,2,3,other,1500000,1,03-09-2017,7.5,2,38,3,1,2,649,,,-37.74212,144.89256
6708,10669,44,1,1,1,duplex,456000,0,08-07-2017,2.1,19,40,1,1,1,0,51,2011,-37.79636,144.98394
6709,4131,72,2,2,1,duplex,292000,1,27-06-2016,6.9,12,60,1,1,1,0,45,1970,-37.758,144.9237
6710,7937,54,7,3,1,duplex,535000,1,08-04-2017,4.6,19,47,1,1,1,918,50,2006,-37.8294,145.033
6711,2089,36,1,1,2,other,1015000,1,08-10-2016,1.6,2,33,2,1,0,117,,,-37.7948,144.9861
6712,11124,72,2,2,2,other,1060000,1,12-08-2017,6.2,2,60,2,1,1,283,,,-37.76218,144.92886
6713,10757,189,10,4,2,other,480000,1,08-07-2017,17.2,43,128,2,1,1,72,,2006,-37.81477,145.18867
6714,9467,152,10,4,3,other,968000,1,17-06-2017,14.7,18,101,3,1,1,612,,,-37.85586,145.15827
6715,5743,91,16,3,2,duplex,540000,1,24-09-2016,1.2,86,75,2,2,1,0,93,1994,-37.822,144.9637
6716,6497,105,5,2,4,other,3130000,1,04-06-2016,8,22,83,4,2,2,897,,1920,-37.8679,144.899
6717,8738,15,9,3,3,other,1365000,1,01-07-2017,11.4,21,14,3,1,1,776,,,-37.92487,145.04703
6718,880,16,9,3,3,other,900000,0,17-09-2016,13.9,8,15,3,1,3,780,140,1940,-37.9347,145.0507
6719,2829,48,6,3,5,other,1650000,0,22-05-2016,9.2,41,43,5,2,2,400,,,-37.8572,145.0555
6720,8731,14,7,3,3,townhouse,1050000,0,01-07-2017,9.7,43,13,3,3,2,200,,,-37.79362,145.0652
6721,6825,115,16,1,2,other,720000,0,07-05-2016,1.8,19,88,2,1,1,117,71,1890,-37.793,144.9728
6722,2911,49,13,1,4,townhouse,608000,1,17-09-2016,13,47,44,3,2,1,252,150,2014,-37.7006,144.9299
6723,2926,49,13,1,3,other,600000,1,22-05-2016,13,52,44,3,1,4,541,139,1968,-37.7051,144.9069
6724,10135,16,9,3,3,other,1430000,1,27-05-2017,13.8,21,15,3,2,2,614,197,1950,-37.91068,145.06802
6725,3838,67,6,3,3,townhouse,1253000,1,07-05-2016,11.2,3,57,3,2,1,216,135,1994,-37.866,145.0549
6726,4664,81,13,1,4,other,723000,1,22-05-2016,9.9,52,67,4,1,2,485,,1960,-37.7239,144.9395
6727,12526,234,20,4,5,other,932000,1,09-09-2017,21.3,59,134,5,2,2,543,200,1980,-37.83145,145.22826
6728,7065,121,15,4,2,duplex,470000,0,06-08-2016,9,2,50,2,1,1,1473,65,1960,-37.7713,145.0499
6729,4318,75,2,2,3,duplex,700000,1,18-06-2016,11.2,2,2,3,1,1,202,,,-37.7389,144.887
6730,3791,66,6,3,3,other,1437000,1,16-04-2016,7.4,19,55,2,1,1,313,132,1910,-37.8511,145.0317
6731,12415,218,20,2,4,other,630000,1,03-09-2017,14.7,19,133,4,2,2,720,163,2001,-37.87215,144.65608
6732,9601,61,16,1,2,other,1070000,1,17-06-2017,3.4,1,41,2,1,0,282,,,-37.79882,144.92745
6733,6810,112,13,1,3,townhouse,805000,1,30-07-2016,4.5,46,86,2,1,1,0,114,2003,-37.7789,144.9739
6734,1752,28,9,3,2,duplex,662000,1,17-09-2016,11.4,43,27,4,2,1,0,,,-37.8873,145.0572
6735,13286,243,20,1,3,other,426000,1,23-09-2017,20.6,43,103,3,2,2,245,134,2004,-37.62191,144.92158
6736,3336,57,8,3,2,duplex,420000,0,12-11-2016,13,46,49,2,1,1,0,70,2010,-37.9008,145.0859
6737,6427,102,15,4,3,duplex,440000,0,16-07-2016,13.8,12,35,3,1,1,416,,,-37.7321,145.0828
6738,12743,52,20,3,4,other,2550000,0,16-09-2017,13.8,21,46,4,2,2,620,,1993,-37.93478,145.01156
6739,2047,35,13,1,2,townhouse,591000,1,07-11-2016,9.2,2,32,2,1,1,0,86,2008,-37.721,144.9527
6740,11372,172,29,7,3,other,426000,1,15-07-2017,45.9,47,117,3,1,1,412,103,1950,-37.49175,144.59565
6741,12400,304,20,5,4,other,850000,0,03-09-2017,22.2,1,108,4,2,2,584,,,-37.97291,145.15334
6742,3865,67,6,3,3,other,1500000,1,18-03-2017,11.2,9,57,3,1,2,888,165,1886,-37.8799,145.0738
6743,5110,85,4,1,2,townhouse,495000,1,12-11-2016,11.2,2,71,2,1,1,96,73,2013,-37.7139,145.0198
6744,6415,102,15,4,4,other,1080000,1,04-03-2017,13.8,27,35,4,1,2,676,,,-37.7389,145.0861
6745,5456,87,15,4,4,other,915000,0,14-05-2016,11.4,2,35,4,3,2,0,185,2008,-37.7449,145.0596
6746,5937,95,18,2,5,other,895000,0,07-05-2016,12.6,12,77,4,2,2,690,,,-37.7933,144.8408
6747,1049,19,12,3,3,other,1390000,1,04-03-2017,11.2,83,18,3,1,2,340,137,1975,-37.9205,145.0007
6748,1727,28,9,3,2,townhouse,700000,0,07-11-2016,11.4,44,27,2,2,1,106,,,-37.8881,145.0535
6749,7535,16,9,3,3,other,1251000,1,29-04-2017,13.9,19,15,3,1,1,612,,,-37.9133,145.0719
6750,13436,49,20,1,2,other,725000,1,26-08-2017,11.2,52,44,2,1,2,590,,,-37.69927,144.9256
6751,6935,118,13,1,3,other,631000,1,24-09-2016,12.4,19,90,3,2,2,297,133,2012,-37.6994,144.9686
6752,10111,9,7,3,3,other,1775000,1,27-05-2017,10.2,21,9,3,2,2,721,,,-37.86123,145.08845
6753,7149,125,9,3,4,other,1670000,1,24-09-2016,12.1,46,27,3,2,1,690,,,-37.8885,145.0726
6754,7305,128,18,2,2,duplex,190000,0,30-07-2016,13.9,35,77,2,1,1,0,,,-37.7839,144.8239
6755,12317,48,20,3,3,other,2152500,1,03-09-2017,7.3,9,43,3,2,2,656,,1930,-37.86521,145.07034
6756,4857,83,6,3,2,duplex,510000,0,23-04-2016,4.5,19,69,2,1,1,0,,1999,-37.8513,144.9943
6757,1555,25,7,3,4,other,2650000,1,03-09-2016,7.8,3,24,4,2,1,652,189,1890,-37.8286,145.0686
6758,2067,35,13,1,3,other,860000,0,19-11-2016,9.2,3,32,3,2,3,472,134,1970,-37.734,144.9728
6759,4864,83,6,3,4,other,1820000,1,27-11-2016,4.5,3,69,4,1,1,305,,1920,-37.8493,144.9873
6760,3830,67,6,3,2,duplex,447000,1,04-03-2017,11.2,20,57,2,1,1,0,,1990,-37.8769,145.0471
6761,2644,46,16,1,2,other,957000,0,22-05-2016,4.4,2,41,2,1,0,165,,,-37.7847,144.9341
6762,11313,138,9,3,4,other,1550000,1,15-07-2017,8.4,43,57,4,2,1,642,,,-37.88512,145.04554
6763,10074,100,4,1,3,other,1420000,1,24-06-2017,7,43,79,3,1,2,438,,,-37.75375,145.00846
6764,2011,34,13,1,2,other,901000,1,27-06-2016,7.8,88,32,2,1,1,545,107,1940,-37.7445,144.9471
6765,10947,24,10,3,4,other,1471000,1,12-08-2017,10.4,210,23,4,2,2,797,,,-37.84883,145.12998
6766,12474,133,20,1,2,other,1200000,0,09-09-2017,2.4,3,72,2,1,,160,,,-37.82647,144.99264
6767,7253,127,11,2,2,townhouse,510000,0,18-03-2017,8.2,1,56,2,2,1,0,,,-37.7991,144.879
6768,9376,127,11,2,2,duplex,480000,0,03-06-2017,6.4,33,56,2,1,1,1157,,,-37.80029,144.87859
6769,12580,81,20,1,3,other,850000,1,09-09-2017,8.5,3,67,3,1,3,446,,,-37.73366,144.94321
6770,13289,89,20,3,2,other,1151000,1,23-09-2017,1.9,9,73,2,1,,128,95,1890,-37.83281,144.96633
6771,7989,56,15,4,3,other,855000,1,08-04-2017,9.4,12,48,3,1,2,658,99,1960,-37.7445,145.0386
6772,12433,8,20,2,3,other,870000,0,09-09-2017,4.3,2,8,3,2,3,388,92,1950,-37.7822,144.92042
6773,2713,47,11,2,2,other,747000,1,19-11-2016,6.4,31,42,2,1,1,320,94,1900,-37.7964,144.8871
6774,5439,86,1,1,2,other,1125000,1,30-07-2016,2.6,19,72,2,1,0,103,74,1900,-37.8199,144.9911
6775,917,16,9,3,3,other,1000000,1,24-09-2016,13.9,46,15,3,1,2,576,,,-37.9362,145.0691
6776,8391,93,3,3,2,other,1301000,1,13-05-2017,6.1,118,76,2,1,1,165,97,1910,-37.8658,144.9774
6777,5432,86,1,1,4,other,1500000,0,28-05-2016,2.6,1,72,4,2,1,162,89,,-37.8252,145.0013
6778,5828,93,3,3,2,duplex,481000,1,16-07-2016,6.1,44,76,2,1,1,0,61,1966,-37.8596,144.9889
6779,8271,84,4,1,3,other,1010000,0,20-05-2017,8.8,28,70,3,0,0,533,,,-37.7336,145.0168
6780,6682,109,11,2,3,other,1005000,1,16-07-2016,7,31,85,3,1,1,438,115,1960,-37.8177,144.8711
6781,8445,99,14,4,3,other,1503500,1,06-05-2017,13.8,41,78,3,1,1,907,,,-37.7628,145.1185
6782,3536,61,16,1,2,other,765000,1,10-12-2016,4.2,139,41,2,1,2,158,76,1965,-37.7902,144.9319
6783,7924,52,12,3,4,townhouse,1910000,1,13-05-2017,13.7,21,46,4,2,2,351,,,-37.9449,145.0167
6784,3173,54,7,3,5,other,4250000,0,17-09-2016,4.6,9,47,5,4,3,1275,435,1930,-37.8291,145.0308
6785,9716,200,21,5,4,other,1275000,1,17-06-2017,23.5,43,136,4,2,2,726,,,-37.92502,145.23939
6786,3319,56,15,4,2,other,415000,0,28-05-2016,9.4,43,48,2,1,1,422,,,-37.7343,145.044
6787,13130,22,20,1,3,other,1000000,0,23-09-2017,5.2,46,21,3,1,2,399,105,1950,-37.75744,144.94945
6788,13373,112,20,1,3,townhouse,959000,1,26-08-2017,4,3,86,3,2,1,138,122,1998,-37.76292,144.97975
6789,4528,78,13,1,3,duplex,651000,1,16-07-2016,11.5,2,44,3,2,2,198,113,2009,-37.722,144.9169
6790,2038,35,13,1,3,other,655000,0,03-12-2016,9.2,19,32,3,1,0,404,98,1950,-37.7305,144.9803
6791,10039,272,28,5,4,other,645000,0,24-06-2017,34.7,18,104,4,2,2,448,187,2010,-38.0817,145.19654
6792,6191,98,7,3,2,duplex,694000,1,28-08-2016,11.2,41,59,3,1,1,0,,,-37.8174,145.0893
6793,4598,81,13,1,3,other,770000,1,03-09-2016,9.9,2,67,3,1,4,560,120,1960,-37.7156,144.9429
6794,557,13,7,3,5,other,3400000,0,18-06-2016,9.7,3,12,5,6,4,739,502,,-37.8039,145.0714
6795,3708,63,7,3,3,other,1350000,0,22-08-2016,7.5,2,54,3,2,2,414,,2005,-37.7938,145.0545
6796,1317,21,13,1,3,other,1045000,1,16-04-2016,5.2,3,20,3,1,2,222,105,1890,-37.7642,144.969
6797,4032,71,10,4,5,other,1400000,0,10-12-2016,11.8,9,59,5,4,2,355,25,1979,-37.812,145.1074
6798,8129,74,5,2,3,other,1200000,1,08-04-2017,8.4,36,62,3,1,0,484,,,-37.8437,144.8809
6799,9081,28,9,3,3,other,1435000,1,03-06-2017,10.1,44,27,3,2,2,430,161,1938,-37.90008,145.06187
6800,6485,105,5,2,4,other,1325000,1,03-09-2016,8,19,83,3,2,1,452,,,-37.855,144.8905
